             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.4583452E-04   0.1901030E-03   0.1036918E-03
  0.1500000E+01   0.5912807E-04   0.2291510E-03   0.1283886E-03
  0.2500000E+01   0.7569016E-04   0.2749051E-03   0.1580382E-03
  0.3500000E+01   0.9616934E-04   0.3282645E-03   0.1934288E-03
  0.4500000E+01   0.1213076E-03   0.3902077E-03   0.2354362E-03
  0.5500000E+01   0.1519472E-03   0.4617930E-03   0.2850260E-03
  0.6500000E+01   0.1890366E-03   0.5441594E-03   0.3432572E-03
  0.7500000E+01   0.2336361E-03   0.6385259E-03   0.4112832E-03
  0.8500000E+01   0.2869217E-03   0.7461900E-03   0.4903534E-03
  0.9500000E+01   0.3501888E-03   0.8685256E-03   0.5818125E-03
  0.1050000E+02   0.4248533E-03   0.1006980E-02   0.6870989E-03
  0.1150000E+02   0.5124522E-03   0.1163068E-02   0.8077428E-03
  0.1250000E+02   0.6146422E-03   0.1338370E-02   0.9453617E-03
  0.1350000E+02   0.7331966E-03   0.1534521E-02   0.1101655E-02
  0.1450000E+02   0.8700003E-03   0.1753208E-02   0.1278400E-02
  0.1550000E+02   0.1027043E-02   0.1996158E-02   0.1477439E-02
  0.1650000E+02   0.1206410E-02   0.2265131E-02   0.1700677E-02
  0.1750000E+02   0.1410273E-02   0.2561911E-02   0.1950065E-02
  0.1850000E+02   0.1640876E-02   0.2888292E-02   0.2227593E-02
  0.1950000E+02   0.1900524E-02   0.3246069E-02   0.2535277E-02
  0.2050000E+02   0.2191565E-02   0.3637027E-02   0.2875145E-02
  0.2150000E+02   0.2516375E-02   0.4062926E-02   0.3249223E-02
  0.2250000E+02   0.2877337E-02   0.4525490E-02   0.3659520E-02
  0.2350000E+02   0.3276827E-02   0.5026396E-02   0.4108015E-02
  0.2450000E+02   0.3717189E-02   0.5567256E-02   0.4596638E-02
  0.2550000E+02   0.4200720E-02   0.6149610E-02   0.5127259E-02
  0.2650000E+02   0.4729644E-02   0.6774910E-02   0.5701667E-02
  0.2750000E+02   0.5306097E-02   0.7444508E-02   0.6321560E-02
  0.2850000E+02   0.5932103E-02   0.8159646E-02   0.6988527E-02
  0.2950000E+02   0.6609555E-02   0.8921441E-02   0.7704033E-02
  0.3050000E+02   0.7340200E-02   0.9730880E-02   0.8469407E-02
  0.3150000E+02   0.8125616E-02   0.1058881E-01   0.9285828E-02
  0.3250000E+02   0.8967196E-02   0.1149591E-01   0.1015431E-01
  0.3350000E+02   0.9866137E-02   0.1245272E-01   0.1107571E-01
  0.3450000E+02   0.1082342E-01   0.1345960E-01   0.1205068E-01
  0.3550000E+02   0.1183982E-01   0.1451675E-01   0.1307969E-01
  0.3650000E+02   0.1291584E-01   0.1562418E-01   0.1416302E-01
  0.3750000E+02   0.1405177E-01   0.1678172E-01   0.1530074E-01
  0.3850000E+02   0.1524765E-01   0.1798903E-01   0.1649272E-01
  0.3950000E+02   0.1650326E-01   0.1924557E-01   0.1773859E-01
  0.4050000E+02   0.1781813E-01   0.2055063E-01   0.1903782E-01
  0.4150000E+02   0.1919152E-01   0.2190331E-01   0.2038961E-01
  0.4250000E+02   0.2062246E-01   0.2330253E-01   0.2179301E-01
  0.4350000E+02   0.2210971E-01   0.2474703E-01   0.2324682E-01
  0.4450000E+02   0.2365179E-01   0.2623539E-01   0.2474965E-01
  0.4550000E+02   0.2524700E-01   0.2776601E-01   0.2629991E-01
  0.4650000E+02   0.2689340E-01   0.2933715E-01   0.2789585E-01
  0.4750000E+02   0.2858882E-01   0.3094689E-01   0.2953550E-01
  0.4850000E+02   0.3033090E-01   0.3259319E-01   0.3121674E-01
  0.4950000E+02   0.3211708E-01   0.3427387E-01   0.3293728E-01
  0.5050000E+02   0.3394463E-01   0.3598661E-01   0.3469468E-01
  0.5150000E+02   0.3581066E-01   0.3772899E-01   0.3648638E-01
  0.5250000E+02   0.3771209E-01   0.3949850E-01   0.3830966E-01
  0.5350000E+02   0.3964577E-01   0.4129250E-01   0.4016172E-01
