             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2465911E-05   0.5261295E-05   0.3609341E-05
  0.1500000E+01   0.3001804E-05   0.6295674E-05   0.4350873E-05
  0.2500000E+01   0.3642414E-05   0.7498119E-05   0.5223111E-05
  0.3500000E+01   0.4404923E-05   0.8890161E-05   0.6244952E-05
  0.4500000E+01   0.5308658E-05   0.1049527E-04   0.7437335E-05
  0.5500000E+01   0.6375248E-05   0.1233896E-04   0.8823366E-05
  0.6500000E+01   0.7628774E-05   0.1444879E-04   0.1042843E-04
  0.7500000E+01   0.9095920E-05   0.1685452E-04   0.1228031E-04
  0.8500000E+01   0.1080611E-04   0.1958806E-04   0.1440928E-04
  0.9500000E+01   0.1279165E-04   0.2268357E-04   0.1684820E-04
  0.1050000E+02   0.1508781E-04   0.2617746E-04   0.1963260E-04
  0.1150000E+02   0.1773300E-04   0.3010841E-04   0.2280073E-04
  0.1250000E+02   0.2076876E-04   0.3451734E-04   0.2639363E-04
  0.1350000E+02   0.2423995E-04   0.3944742E-04   0.3045515E-04
  0.1450000E+02   0.2819467E-04   0.4494398E-04   0.3503195E-04
  0.1550000E+02   0.3268438E-04   0.5105454E-04   0.4017351E-04
  0.1650000E+02   0.3776388E-04   0.5782866E-04   0.4593211E-04
  0.1750000E+02   0.4349127E-04   0.6531786E-04   0.5236272E-04
  0.1850000E+02   0.4992787E-04   0.7357556E-04   0.5952299E-04
  0.1950000E+02   0.5713820E-04   0.8265691E-04   0.6747309E-04
  0.2050000E+02   0.6518981E-04   0.9261865E-04   0.7627562E-04
  0.2150000E+02   0.7415314E-04   0.1035190E-03   0.8599540E-04
  0.2250000E+02   0.8410136E-04   0.1154174E-03   0.9669934E-04
  0.2350000E+02   0.9511011E-04   0.1283743E-03   0.1084562E-03
  0.2450000E+02   0.1072573E-03   0.1424512E-03   0.1213364E-03
  0.2550000E+02   0.1206227E-03   0.1577101E-03   0.1354117E-03
  0.2650000E+02   0.1352878E-03   0.1742134E-03   0.1507548E-03
  0.2750000E+02   0.1513354E-03   0.1920236E-03   0.1674394E-03
  0.2850000E+02   0.1688490E-03   0.2112033E-03   0.1855395E-03
  0.2950000E+02   0.1879128E-03   0.2318145E-03   0.2051292E-03
  0.3050000E+02   0.2086109E-03   0.2539186E-03   0.2262822E-03
  0.3150000E+02   0.2310270E-03   0.2775762E-03   0.2490718E-03
  0.3250000E+02   0.2552440E-03   0.3028464E-03   0.2735700E-03
  0.3350000E+02   0.2813431E-03   0.3297870E-03   0.2998474E-03
  0.3450000E+02   0.3094038E-03   0.3584539E-03   0.3279728E-03
  0.3550000E+02   0.3395031E-03   0.3889008E-03   0.3580127E-03
  0.3650000E+02   0.3717151E-03   0.4211790E-03   0.3900306E-03
  0.3750000E+02   0.4061101E-03   0.4553370E-03   0.4240874E-03
  0.3850000E+02   0.4427546E-03   0.4914206E-03   0.4602399E-03
  0.3950000E+02   0.4817105E-03   0.5294719E-03   0.4985413E-03
  0.4050000E+02   0.5230346E-03   0.5695296E-03   0.5390403E-03
  0.4150000E+02   0.5667781E-03   0.6116285E-03   0.5817810E-03
  0.4250000E+02   0.6129862E-03   0.6557994E-03   0.6268023E-03
  0.4350000E+02   0.6616978E-03   0.7020687E-03   0.6741377E-03
  0.4450000E+02   0.7129446E-03   0.7504581E-03   0.7238150E-03
  0.4550000E+02   0.7667514E-03   0.8009847E-03   0.7758559E-03
  0.4650000E+02   0.8231352E-03   0.8536604E-03   0.8302758E-03
  0.4750000E+02   0.8821051E-03   0.9084921E-03   0.8870836E-03
  0.4850000E+02   0.9436623E-03   0.9654813E-03   0.9462814E-03
  0.4950000E+02   0.1007799E-02   0.1024624E-02   0.1007864E-02
  0.5050000E+02   0.1071820E-02   0.1085911E-02   0.1071820E-02
  0.5150000E+02   0.1138130E-02   0.1149326E-02   0.1138130E-02
  0.5250000E+02   0.1206768E-02   0.1215489E-02   0.1206768E-02
  0.5350000E+02   0.1277700E-02   0.1289701E-02   0.1277700E-02
  0.5450000E+02   0.1350885E-02   0.1366328E-02   0.1350885E-02
  0.5550000E+02   0.1423769E-02   0.1445310E-02   0.1426274E-02
  0.5650000E+02   0.1497397E-02   0.1526580E-02   0.1503813E-02
  0.5750000E+02   0.1572941E-02   0.1610063E-02   0.1583439E-02
  0.5850000E+02   0.1650344E-02   0.1695673E-02   0.1665083E-02
  0.5950000E+02   0.1729547E-02   0.1783321E-02   0.1748668E-02
  0.6050000E+02   0.1810481E-02   0.1872907E-02   0.1834112E-02
  0.6150000E+02   0.1893076E-02   0.1964325E-02   0.1921325E-02
  0.6250000E+02   0.1977253E-02   0.2057463E-02   0.2010213E-02
  0.6350000E+02   0.2062931E-02   0.2152201E-02   0.2100675E-02
  0.6450000E+02   0.2150022E-02   0.2248414E-02   0.2192605E-02
  0.6550000E+02   0.2238435E-02   0.2345972E-02   0.2285891E-02
  0.6650000E+02   0.2328075E-02   0.2444741E-02   0.2380418E-02
  0.6750000E+02   0.2418842E-02   0.2544580E-02   0.2476066E-02
  0.6850000E+02   0.2510632E-02   0.2645346E-02   0.2572710E-02
  0.6950000E+02   0.2603338E-02   0.2746893E-02   0.2670223E-02
  0.7050000E+02   0.2696850E-02   0.2849072E-02   0.2768473E-02
  0.7150000E+02   0.2791056E-02   0.2951730E-02   0.2867329E-02
  0.7250000E+02   0.2885839E-02   0.3054714E-02   0.2966654E-02
  0.7350000E+02   0.2981083E-02   0.3157870E-02   0.3066311E-02
  0.7450000E+02   0.3076667E-02   0.3261044E-02   0.3166163E-02
  0.7550000E+02   0.3172471E-02   0.3364080E-02   0.3266068E-02
  0.7650000E+02   0.3268372E-02   0.3466823E-02   0.3365888E-02
  0.7750000E+02   0.3364249E-02   0.3569121E-02   0.3465483E-02
  0.7850000E+02   0.3459977E-02   0.3670821E-02   0.3564714E-02
  0.7950000E+02   0.3555433E-02   0.3771774E-02   0.3663443E-02
  0.8050000E+02   0.3650495E-02   0.3871833E-02   0.3761532E-02
  0.8150000E+02   0.3745039E-02   0.3970851E-02   0.3858847E-02
  0.8250000E+02   0.3838944E-02   0.4068689E-02   0.3955253E-02
  0.8350000E+02   0.3932089E-02   0.4165209E-02   0.4050621E-02
  0.8450000E+02   0.4024356E-02   0.4260277E-02   0.4144822E-02
  0.8550000E+02   0.4115627E-02   0.4353763E-02   0.4237732E-02
  0.8650000E+02   0.4205789E-02   0.4445544E-02   0.4329229E-02
