             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.9999996E-02   0.9614357E+01   0.9614357E+01
  0.1500000E+01  -0.1456271E-05   0.9999997E-02  -0.1456271E-05
  0.2500000E+01  -0.1864747E-05   0.9999997E-02  -0.1864747E-05
  0.3500000E+01  -0.2385958E-05   0.9999997E-02  -0.2385958E-05
  0.4500000E+01  -0.3049852E-05   0.9999997E-02  -0.3049852E-05
  0.5500000E+01  -0.3893603E-05   0.9999997E-02  -0.3893603E-05
  0.6500000E+01  -0.4962895E-05   0.9999997E-02  -0.4962895E-05
  0.7500000E+01  -0.6313158E-05   0.9999998E-02  -0.6313158E-05
  0.8500000E+01  -0.8010498E-05   0.9999998E-02  -0.8010498E-05
  0.9500000E+01  -0.2696214E-05   0.9999998E-02  -0.2696214E-05
  0.1050000E+02   0.9999998E-02   0.4485080E+02   0.4485080E+02
  0.1150000E+02   0.9999998E-02   0.1392923E+06   0.1392923E+06
  0.1250000E+02   0.9999998E-02   0.3176384E+06   0.3176384E+06
  0.1350000E+02   0.9999998E-02   0.1145868E+04   0.1145868E+04
  0.1450000E+02   0.9999998E-02   0.1819877E-01   0.1819877E-01
  0.1550000E+02  -0.3675866E-04   0.9999998E-02  -0.3675866E-04
  0.1650000E+02  -0.4413224E-04   0.9999999E-02  -0.4413224E-04
  0.1750000E+02  -0.5229676E-04   0.9999999E-02  -0.5229676E-04
  0.1850000E+02  -0.6110000E-04   0.9999999E-02  -0.6110000E-04
  0.1950000E+02  -0.7031859E-04   0.9999999E-02  -0.7031859E-04
  0.2050000E+02  -0.7968140E-04   0.9999999E-02  -0.7968140E-04
  0.2150000E+02  -0.8889998E-04   0.9999999E-02  -0.8889998E-04
  0.2250000E+02  -0.9770322E-04   0.9999999E-02  -0.9770322E-04
  0.2350000E+02  -0.1058677E-03   0.9999999E-02  -0.1058677E-03
  0.2450000E+02  -0.1132372E-03   0.9999999E-02  -0.1132372E-03
  0.2550000E+02  -0.1197280E-03   0.9999999E-02  -0.1197280E-03
  0.2650000E+02  -0.1253225E-03   0.9999999E-02  -0.1253225E-03
  0.2750000E+02  -0.1300554E-03   0.9999999E-02  -0.1300554E-03
  0.2850000E+02  -0.1339964E-03   0.9999999E-02  -0.1339964E-03
  0.2950000E+02  -0.1372351E-03   0.9999999E-02  -0.1372351E-03
