             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1188354E-05   0.6077657E-05   0.3219986E-05
  0.1500000E+01   0.1573257E-05   0.7154433E-05   0.3954168E-05
  0.2500000E+01   0.2059424E-05   0.8387409E-05   0.4823838E-05
  0.3500000E+01   0.2666885E-05   0.9793626E-05   0.5847559E-05
  0.4500000E+01   0.3418100E-05   0.1139121E-04   0.7045364E-05
  0.5500000E+01   0.4337975E-05   0.1319935E-04   0.8438734E-05
  0.6500000E+01   0.5453836E-05   0.1523830E-04   0.1005058E-04
  0.7500000E+01   0.6795349E-05   0.1752932E-04   0.1190515E-04
  0.8500000E+01   0.8394393E-05   0.2009463E-04   0.1402799E-04
  0.9500000E+01   0.1028490E-04   0.2295738E-04   0.1644582E-04
  0.1050000E+02   0.1250264E-04   0.2614152E-04   0.1918646E-04
  0.1150000E+02   0.1508496E-04   0.2967181E-04   0.2227868E-04
  0.1250000E+02   0.1807053E-04   0.3357367E-04   0.2575210E-04
  0.1350000E+02   0.2149901E-04   0.3787311E-04   0.2963700E-04
  0.1450000E+02   0.2541073E-04   0.4259663E-04   0.3396421E-04
  0.1550000E+02   0.2984630E-04   0.4777108E-04   0.3876490E-04
  0.1650000E+02   0.3484635E-04   0.5342363E-04   0.4407047E-04
  0.1750000E+02   0.4045110E-04   0.5958156E-04   0.4991233E-04
  0.1850000E+02   0.4670002E-04   0.6627215E-04   0.5632170E-04
  0.1950000E+02   0.5363146E-04   0.7352254E-04   0.6332947E-04
  0.2050000E+02   0.6128244E-04   0.8135968E-04   0.7096604E-04
  0.2150000E+02   0.6968826E-04   0.8981014E-04   0.7926112E-04
  0.2250000E+02   0.7888217E-04   0.9889988E-04   0.8824350E-04
  0.2350000E+02   0.8889526E-04   0.1086543E-03   0.9794099E-04
  0.2450000E+02   0.9975610E-04   0.1190979E-03   0.1083801E-03
  0.2550000E+02   0.1114907E-03   0.1302545E-03   0.1195862E-03
  0.2650000E+02   0.1241221E-03   0.1421464E-03   0.1315830E-03
  0.2750000E+02   0.1376706E-03   0.1547952E-03   0.1443925E-03
  0.2850000E+02   0.1521533E-03   0.1682210E-03   0.1580351E-03
  0.2950000E+02   0.1675844E-03   0.1824424E-03   0.1725293E-03
  0.3050000E+02   0.1839748E-03   0.1974766E-03   0.1878917E-03
  0.3150000E+02   0.2013324E-03   0.2133391E-03   0.2041367E-03
  0.3250000E+02   0.2196618E-03   0.2300437E-03   0.2212766E-03
  0.3350000E+02   0.2389647E-03   0.2476024E-03   0.2393215E-03
  0.3450000E+02   0.2582792E-03   0.2660253E-03   0.2582792E-03
  0.3550000E+02   0.2781555E-03   0.2853205E-03   0.2781555E-03
  0.3650000E+02   0.2989534E-03   0.3054941E-03   0.2989534E-03
  0.3750000E+02   0.3206739E-03   0.3265501E-03   0.3206739E-03
  0.3850000E+02   0.3433156E-03   0.3499312E-03   0.3433156E-03
  0.3950000E+02   0.3668744E-03   0.3749457E-03   0.3668744E-03
  0.4050000E+02   0.3913446E-03   0.4008662E-03   0.3913446E-03
  0.4150000E+02   0.4167175E-03   0.4276726E-03   0.4167175E-03
  0.4250000E+02   0.4429825E-03   0.4553432E-03   0.4429825E-03
  0.4350000E+02   0.4701265E-03   0.4838543E-03   0.4701265E-03
  0.4450000E+02   0.4981350E-03   0.5131809E-03   0.4981350E-03
  0.4550000E+02   0.5265470E-03   0.5432954E-03   0.5269900E-03
  0.4650000E+02   0.5553737E-03   0.5741698E-03   0.5566730E-03
  0.4750000E+02   0.5850054E-03   0.6057739E-03   0.5871624E-03
  0.4850000E+02   0.6154230E-03   0.6380767E-03   0.6184353E-03
  0.4950000E+02   0.6466049E-03   0.6710457E-03   0.6504665E-03
  0.5050000E+02   0.6785284E-03   0.7046479E-03   0.6832296E-03
  0.5150000E+02   0.7111689E-03   0.7388498E-03   0.7166966E-03
  0.5250000E+02   0.7444994E-03   0.7736163E-03   0.7508376E-03
  0.5350000E+02   0.7784917E-03   0.8089119E-03   0.7856212E-03
