             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5859424E-05   0.1228409E-04   0.8375772E-05
  0.1500000E+01   0.7171321E-05   0.1469885E-04   0.1011545E-04
  0.2500000E+01   0.8738220E-05   0.1751177E-04   0.1216562E-04
  0.3500000E+01   0.1060151E-04   0.2077498E-04   0.1457186E-04
  0.4500000E+01   0.1280779E-04   0.2454541E-04   0.1738478E-04
  0.5500000E+01   0.1540923E-04   0.2888502E-04   0.2066035E-04
  0.6500000E+01   0.1846403E-04   0.3386093E-04   0.2446017E-04
  0.7500000E+01   0.2203679E-04   0.3954558E-04   0.2885180E-04
  0.8500000E+01   0.2619886E-04   0.4601688E-04   0.3390898E-04
  0.9500000E+01   0.3102873E-04   0.5335828E-04   0.3971191E-04
  0.1050000E+02   0.3661235E-04   0.6165888E-04   0.4634744E-04
  0.1150000E+02   0.4304341E-04   0.7101339E-04   0.5390924E-04
  0.1250000E+02   0.5042363E-04   0.8152222E-04   0.6249797E-04
  0.1350000E+02   0.5886290E-04   0.9329139E-04   0.7222133E-04
  0.1450000E+02   0.6847948E-04   0.1064324E-03   0.8319414E-04
  0.1550000E+02   0.7940009E-04   0.1210624E-03   0.9553831E-04
  0.1650000E+02   0.9175987E-04   0.1373034E-03   0.1093828E-03
  0.1750000E+02   0.1057024E-03   0.1552828E-03   0.1248634E-03
  0.1850000E+02   0.1213795E-03   0.1751327E-03   0.1421227E-03
  0.1950000E+02   0.1389512E-03   0.1969898E-03   0.1613097E-03
  0.2050000E+02   0.1585850E-03   0.2209948E-03   0.1825797E-03
  0.2150000E+02   0.1804560E-03   0.2472922E-03   0.2060934E-03
  0.2250000E+02   0.2047461E-03   0.2760301E-03   0.2320171E-03
  0.2350000E+02   0.2316437E-03   0.3073592E-03   0.2605219E-03
  0.2450000E+02   0.2613425E-03   0.3414328E-03   0.2917829E-03
  0.2550000E+02   0.2940415E-03   0.3784058E-03   0.3259787E-03
  0.2650000E+02   0.3299435E-03   0.4184346E-03   0.3632910E-03
  0.2750000E+02   0.3692547E-03   0.4616759E-03   0.4039032E-03
  0.2850000E+02   0.4121832E-03   0.5082866E-03   0.4480002E-03
  0.2950000E+02   0.4589384E-03   0.5584228E-03   0.4957669E-03
  0.3050000E+02   0.5097297E-03   0.6122390E-03   0.5473879E-03
  0.3150000E+02   0.5647650E-03   0.6698878E-03   0.6030460E-03
  0.3250000E+02   0.6242500E-03   0.7315185E-03   0.6629215E-03
  0.3350000E+02   0.6883867E-03   0.7972772E-03   0.7271911E-03
  0.3450000E+02   0.7573719E-03   0.8673050E-03   0.7960268E-03
