             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.2312513E-06   0.6357099E-06   0.4232863E-06
  0.1500000E+01   0.2948558E-06   0.7394774E-06   0.5081379E-06
  0.2500000E+01   0.3708460E-06   0.8630594E-06   0.6074803E-06
  0.3500000E+01   0.4608635E-06   0.1008987E-05   0.7233242E-06
  0.4500000E+01   0.5667322E-06   0.1180003E-05   0.8578851E-06
  0.5500000E+01   0.6904805E-06   0.1379036E-05   0.1013595E-05
  0.6500000E+01   0.8343640E-06   0.1609189E-05   0.1193111E-05
  0.7500000E+01   0.1000887E-05   0.1873721E-05   0.1399328E-05
  0.8500000E+01   0.1192821E-05   0.2176037E-05   0.1635382E-05
  0.9500000E+01   0.1413226E-05   0.2519673E-05   0.1904664E-05
  0.1050000E+02   0.1665469E-05   0.2908297E-05   0.2210821E-05
  0.1150000E+02   0.1953233E-05   0.3345699E-05   0.2557764E-05
  0.1250000E+02   0.2280540E-05   0.3835796E-05   0.2949667E-05
  0.1350000E+02   0.2651753E-05   0.4382634E-05   0.3390974E-05
  0.1450000E+02   0.3071589E-05   0.4990389E-05   0.3886396E-05
  0.1550000E+02   0.3545125E-05   0.5663377E-05   0.4440906E-05
  0.1650000E+02   0.4077796E-05   0.6406061E-05   0.5059740E-05
  0.1750000E+02   0.4675399E-05   0.7223053E-05   0.5748385E-05
  0.1850000E+02   0.5344080E-05   0.8119123E-05   0.6512573E-05
  0.1950000E+02   0.6090333E-05   0.9099204E-05   0.7358270E-05
  0.2050000E+02   0.6920979E-05   0.1016839E-04   0.8291662E-05
  0.2150000E+02   0.7843154E-05   0.1133194E-04   0.9319136E-05
  0.2250000E+02   0.8864285E-05   0.1259527E-04   0.1044727E-04
  0.2350000E+02   0.9992062E-05   0.1396394E-04   0.1168279E-04
  0.2450000E+02   0.1123441E-04   0.1544366E-04   0.1303259E-04
  0.2550000E+02   0.1259946E-04   0.1704026E-04   0.1450366E-04
  0.2650000E+02   0.1409549E-04   0.1875969E-04   0.1610308E-04
  0.2750000E+02   0.1573091E-04   0.2060797E-04   0.1783800E-04
  0.2850000E+02   0.1751423E-04   0.2259118E-04   0.1971559E-04
  0.2950000E+02   0.1945394E-04   0.2471544E-04   0.2174302E-04
  0.3050000E+02   0.2155857E-04   0.2698689E-04   0.2392741E-04
  0.3150000E+02   0.2383653E-04   0.2941161E-04   0.2627583E-04
  0.3250000E+02   0.2629616E-04   0.3199561E-04   0.2879521E-04
  0.3350000E+02   0.2894559E-04   0.3474484E-04   0.3149234E-04
  0.3450000E+02   0.3179274E-04   0.3766505E-04   0.3437383E-04
  0.3550000E+02   0.3484525E-04   0.4076185E-04   0.3744607E-04
  0.3650000E+02   0.3811045E-04   0.4404060E-04   0.4071515E-04
  0.3750000E+02   0.4159526E-04   0.4750642E-04   0.4418690E-04
  0.3850000E+02   0.4530619E-04   0.5116412E-04   0.4786679E-04
  0.3950000E+02   0.4924927E-04   0.5501816E-04   0.5175989E-04
  0.4050000E+02   0.5343001E-04   0.5907264E-04   0.5587089E-04
  0.4150000E+02   0.5785335E-04   0.6333124E-04   0.6020401E-04
  0.4250000E+02   0.6252362E-04   0.6779719E-04   0.6476299E-04
  0.4350000E+02   0.6744451E-04   0.7247327E-04   0.6955105E-04
  0.4450000E+02   0.7261905E-04   0.7736173E-04   0.7457087E-04
  0.4550000E+02   0.7804954E-04   0.8246432E-04   0.7982455E-04
  0.4650000E+02   0.8373755E-04   0.8778222E-04   0.8531359E-04
  0.4750000E+02   0.8968389E-04   0.9331606E-04   0.9103888E-04
  0.4850000E+02   0.9588860E-04   0.9906590E-04   0.9700066E-04
  0.4950000E+02   0.1023509E-03   0.1050312E-03   0.1031985E-03
  0.5050000E+02   0.1090693E-03   0.1112108E-03   0.1096313E-03
  0.5150000E+02   0.1160413E-03   0.1176030E-03   0.1162973E-03
  0.5250000E+02   0.1231941E-03   0.1242055E-03   0.1231941E-03
  0.5350000E+02   0.1303184E-03   0.1310152E-03   0.1303184E-03
  0.5450000E+02   0.1376664E-03   0.1384433E-03   0.1376664E-03
  0.5550000E+02   0.1452335E-03   0.1463898E-03   0.1452335E-03
  0.5650000E+02   0.1526505E-03   0.1545658E-03   0.1530146E-03
  0.5750000E+02   0.1602487E-03   0.1629642E-03   0.1610037E-03
  0.5850000E+02   0.1680309E-03   0.1715768E-03   0.1691941E-03
  0.5950000E+02   0.1759909E-03   0.1803951E-03   0.1775787E-03
  0.6050000E+02   0.1841219E-03   0.1894095E-03   0.1861496E-03
  0.6150000E+02   0.1924166E-03   0.1986100E-03   0.1948983E-03
  0.6250000E+02   0.2008672E-03   0.2079858E-03   0.2038156E-03
  0.6350000E+02   0.2094657E-03   0.2175254E-03   0.2128920E-03
  0.6450000E+02   0.2182034E-03   0.2272170E-03   0.2221173E-03
  0.6550000E+02   0.2270713E-03   0.2370480E-03   0.2314808E-03
  0.6650000E+02   0.2360602E-03   0.2470053E-03   0.2409713E-03
  0.6750000E+02   0.2451604E-03   0.2570756E-03   0.2505773E-03
  0.6850000E+02   0.2543618E-03   0.2672449E-03   0.2602868E-03
  0.6950000E+02   0.2636544E-03   0.2774990E-03   0.2700874E-03
  0.7050000E+02   0.2730275E-03   0.2878234E-03   0.2799665E-03
  0.7150000E+02   0.2824704E-03   0.2982033E-03   0.2899111E-03
  0.7250000E+02   0.2919722E-03   0.3086236E-03   0.2999082E-03
  0.7350000E+02   0.3015218E-03   0.3190693E-03   0.3099442E-03
  0.7450000E+02   0.3111078E-03   0.3295250E-03   0.3200057E-03
  0.7550000E+02   0.3207190E-03   0.3399753E-03   0.3300790E-03
  0.7650000E+02   0.3303438E-03   0.3504050E-03   0.3401505E-03
  0.7750000E+02   0.3399707E-03   0.3607987E-03   0.3502064E-03
  0.7850000E+02   0.3495881E-03   0.3711413E-03   0.3602330E-03
  0.7950000E+02   0.3591843E-03   0.3814177E-03   0.3702166E-03
  0.8050000E+02   0.3687478E-03   0.3916131E-03   0.3801437E-03
  0.8150000E+02   0.3782669E-03   0.4017127E-03   0.3900009E-03
  0.8250000E+02   0.3877302E-03   0.4117022E-03   0.3997748E-03
  0.8350000E+02   0.3971261E-03   0.4215677E-03   0.4094524E-03
  0.8450000E+02   0.4064434E-03   0.4312953E-03   0.4190210E-03
