             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.5543312E-06   0.1094640E-04   0.5908472E-05
  0.1500000E+01   0.9913512E-06   0.1372760E-04   0.7939112E-05
  0.2500000E+01   0.1689765E-05   0.1707555E-04   0.1052507E-04
  0.3500000E+01   0.2759337E-05   0.2107514E-04   0.1377647E-04
  0.4500000E+01   0.4336443E-05   0.2581863E-04   0.1781549E-04
  0.5500000E+01   0.6584878E-05   0.3140559E-04   0.2277593E-04
  0.6500000E+01   0.9695583E-05   0.3794269E-04   0.2880255E-04
  0.7500000E+01   0.1388535E-04   0.4554353E-04   0.3605007E-04
  0.8500000E+01   0.1939463E-04   0.5432831E-04   0.4468199E-04
  0.9500000E+01   0.2648451E-04   0.6442343E-04   0.5486924E-04
  0.1050000E+02   0.3543318E-04   0.7596109E-04   0.6678864E-04
  0.1150000E+02   0.4653180E-04   0.8907877E-04   0.8062125E-04
  0.1250000E+02   0.6008015E-04   0.1039187E-03   0.9655070E-04
  0.1350000E+02   0.7638204E-04   0.1206272E-03   0.1147615E-03
  0.1450000E+02   0.9574061E-04   0.1393542E-03   0.1354371E-03
  0.1550000E+02   0.1184537E-03   0.1602523E-03   0.1587589E-03
  0.1650000E+02   0.1448094E-03   0.1849039E-03   0.1849039E-03
  0.1750000E+02   0.1750815E-03   0.2140438E-03   0.2140438E-03
  0.1850000E+02   0.2095258E-03   0.2463437E-03   0.2463437E-03
  0.1950000E+02   0.2483764E-03   0.2819609E-03   0.2819609E-03
  0.2050000E+02   0.2918424E-03   0.3210437E-03   0.3210437E-03
  0.2150000E+02   0.3399725E-03   0.3637313E-03   0.3637313E-03
  0.2250000E+02   0.3804382E-03   0.4101523E-03   0.4101523E-03
  0.2350000E+02   0.4243154E-03   0.4604251E-03   0.4604251E-03
  0.2450000E+02   0.4717512E-03   0.5150389E-03   0.5146570E-03
  0.2550000E+02   0.5228883E-03   0.5836942E-03   0.5729442E-03
  0.2650000E+02   0.5778647E-03   0.6575894E-03   0.6353718E-03
  0.2750000E+02   0.6368135E-03   0.7367182E-03   0.7020140E-03
  0.2850000E+02   0.6998615E-03   0.8210448E-03   0.7729339E-03
  0.2950000E+02   0.7671295E-03   0.9105054E-03   0.8481841E-03
  0.3050000E+02   0.8387309E-03   0.1005011E-02   0.9278067E-03
  0.3150000E+02   0.9147723E-03   0.1104450E-02   0.1011834E-02
  0.3250000E+02   0.9953520E-03   0.1208690E-02   0.1100289E-02
  0.3350000E+02   0.1080560E-02   0.1317581E-02   0.1193184E-02
  0.3450000E+02   0.1170478E-02   0.1430960E-02   0.1290524E-02
  0.3550000E+02   0.1265179E-02   0.1548653E-02   0.1392306E-02
  0.3650000E+02   0.1364726E-02   0.1670476E-02   0.1498518E-02
  0.3750000E+02   0.1469171E-02   0.1796241E-02   0.1609141E-02
  0.3850000E+02   0.1578560E-02   0.1925757E-02   0.1724148E-02
  0.3950000E+02   0.1692924E-02   0.2058832E-02   0.1843506E-02
  0.4050000E+02   0.1812288E-02   0.2195276E-02   0.1967176E-02
  0.4150000E+02   0.1936664E-02   0.2334903E-02   0.2095112E-02
  0.4250000E+02   0.2066053E-02   0.2477533E-02   0.2227263E-02
  0.4350000E+02   0.2200447E-02   0.2622992E-02   0.2363573E-02
  0.4450000E+02   0.2339826E-02   0.2771113E-02   0.2503977E-02
  0.4550000E+02   0.2484160E-02   0.2921739E-02   0.2648411E-02
  0.4650000E+02   0.2633406E-02   0.3074722E-02   0.2796801E-02
  0.4750000E+02   0.2787514E-02   0.3229923E-02   0.2949070E-02
  0.4850000E+02   0.2946418E-02   0.3387214E-02   0.3105136E-02
  0.4950000E+02   0.3110045E-02   0.3546475E-02   0.3264915E-02
  0.5050000E+02   0.3278311E-02   0.3707598E-02   0.3428315E-02
  0.5150000E+02   0.3451120E-02   0.3870481E-02   0.3595241E-02
  0.5250000E+02   0.3628367E-02   0.4035032E-02   0.3765595E-02
  0.5350000E+02   0.3809936E-02   0.4201169E-02   0.3939274E-02
  0.5450000E+02   0.3995701E-02   0.4368813E-02   0.4116169E-02
  0.5550000E+02   0.4185526E-02   0.4537897E-02   0.4296171E-02
  0.5650000E+02   0.4379268E-02   0.4708354E-02   0.4479162E-02
  0.5750000E+02   0.4576772E-02   0.4880127E-02   0.4665025E-02
  0.5850000E+02   0.4777876E-02   0.5053161E-02   0.4853635E-02
  0.5950000E+02   0.4982408E-02   0.5227405E-02   0.5044866E-02
  0.6050000E+02   0.5190189E-02   0.5402810E-02   0.5238585E-02
  0.6150000E+02   0.5401032E-02   0.5579329E-02   0.5434659E-02
  0.6250000E+02   0.5614743E-02   0.5756918E-02   0.5632949E-02
  0.6350000E+02   0.5831122E-02   0.5935531E-02   0.5833313E-02
  0.6450000E+02   0.6035604E-02   0.6115122E-02   0.6035604E-02
  0.6550000E+02   0.6239673E-02   0.6295647E-02   0.6239673E-02
  0.6650000E+02   0.6445368E-02   0.6494158E-02   0.6445368E-02
  0.6750000E+02   0.6652533E-02   0.6719075E-02   0.6652533E-02
  0.6850000E+02   0.6842333E-02   0.6945569E-02   0.6861009E-02
