             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.1266570E-03   0.1455317E-03   0.1290220E-03
  0.1500000E+01   0.1506520E-03   0.1729114E-03   0.1536384E-03
  0.2500000E+01   0.1785043E-03   0.2046263E-03   0.1822262E-03
  0.3500000E+01   0.2107068E-03   0.2412156E-03   0.2152926E-03
  0.4500000E+01   0.2477948E-03   0.2832628E-03   0.2533885E-03
  0.5500000E+01   0.2903470E-03   0.3313958E-03   0.2971090E-03
  0.6500000E+01   0.3389860E-03   0.3862872E-03   0.3470940E-03
  0.7500000E+01   0.3943785E-03   0.4486544E-03   0.4040282E-03
  0.8500000E+01   0.4572347E-03   0.5192578E-03   0.4686406E-03
  0.9500000E+01   0.5283077E-03   0.5989008E-03   0.5417038E-03
  0.1050000E+02   0.6083922E-03   0.6884266E-03   0.6240324E-03
  0.1150000E+02   0.6983230E-03   0.7887173E-03   0.7164812E-03
  0.1250000E+02   0.7989720E-03   0.9006897E-03   0.8199425E-03
  0.1350000E+02   0.9112464E-03   0.1025293E-02   0.9353439E-03
  0.1450000E+02   0.1036085E-02   0.1163504E-02   0.1063644E-02
  0.1550000E+02   0.1174453E-02   0.1316323E-02   0.1205828E-02
  0.1650000E+02   0.1327340E-02   0.1484770E-02   0.1362905E-02
  0.1750000E+02   0.1495756E-02   0.1669876E-02   0.1535901E-02
  0.1850000E+02   0.1680721E-02   0.1872682E-02   0.1725855E-02
  0.1950000E+02   0.1883265E-02   0.2094229E-02   0.1933812E-02
  0.2050000E+02   0.2104419E-02   0.2335553E-02   0.2160816E-02
  0.2150000E+02   0.2345211E-02   0.2597678E-02   0.2407907E-02
  0.2250000E+02   0.2606656E-02   0.2881610E-02   0.2676111E-02
  0.2350000E+02   0.2889754E-02   0.3188326E-02   0.2966434E-02
  0.2450000E+02   0.3195477E-02   0.3518774E-02   0.3279853E-02
  0.2550000E+02   0.3524769E-02   0.3873858E-02   0.3617314E-02
  0.2650000E+02   0.3878533E-02   0.4254437E-02   0.3979719E-02
  0.2750000E+02   0.4257629E-02   0.4661315E-02   0.4367922E-02
  0.2850000E+02   0.4662863E-02   0.5095232E-02   0.4782722E-02
  0.2950000E+02   0.5094983E-02   0.5556865E-02   0.5224855E-02
  0.3050000E+02   0.5554672E-02   0.6046813E-02   0.5694989E-02
  0.3150000E+02   0.6042542E-02   0.6565596E-02   0.6193716E-02
  0.3250000E+02   0.6559129E-02   0.7113650E-02   0.6721549E-02
  0.3350000E+02   0.7104885E-02   0.7691319E-02   0.7278913E-02
  0.3450000E+02   0.7680176E-02   0.8298855E-02   0.7866144E-02
  0.3550000E+02   0.8285278E-02   0.8936409E-02   0.8483482E-02
  0.3650000E+02   0.8920370E-02   0.9604032E-02   0.9131068E-02
  0.3750000E+02   0.9585535E-02   0.1030167E-01   0.9808944E-02
  0.3850000E+02   0.1028075E-01   0.1102917E-01   0.1051704E-01
  0.3950000E+02   0.1100590E-01   0.1178626E-01   0.1125520E-01
  0.4050000E+02   0.1176076E-01   0.1257257E-01   0.1202313E-01
  0.4150000E+02   0.1254500E-01   0.1338762E-01   0.1282046E-01
  0.4250000E+02   0.1335818E-01   0.1423082E-01   0.1364668E-01
  0.4350000E+02   0.1419976E-01   0.1510148E-01   0.1450121E-01
  0.4450000E+02   0.1506910E-01   0.1599881E-01   0.1538334E-01
  0.4550000E+02   0.1596546E-01   0.1692191E-01   0.1629226E-01
  0.4650000E+02   0.1688799E-01   0.1786979E-01   0.1722707E-01
  0.4750000E+02   0.1783577E-01   0.1884137E-01   0.1818677E-01
  0.4850000E+02   0.1880775E-01   0.1983548E-01   0.1917027E-01
  0.4950000E+02   0.1980282E-01   0.2085085E-01   0.2017637E-01
  0.5050000E+02   0.2081978E-01   0.2188616E-01   0.2120381E-01
  0.5150000E+02   0.2185734E-01   0.2294000E-01   0.2225125E-01
  0.5250000E+02   0.2291415E-01   0.2401090E-01   0.2331728E-01
  0.5350000E+02   0.2398879E-01   0.2509731E-01   0.2440040E-01
  0.5450000E+02   0.2507976E-01   0.2619766E-01   0.2549907E-01
  0.5550000E+02   0.2618552E-01   0.2731030E-01   0.2661170E-01
  0.5650000E+02   0.2730449E-01   0.2843356E-01   0.2773664E-01
  0.5750000E+02   0.2843502E-01   0.2956573E-01   0.2887220E-01
  0.5850000E+02   0.2957544E-01   0.3070508E-01   0.3001666E-01
  0.5950000E+02   0.3072404E-01   0.3184984E-01   0.3116827E-01
  0.6050000E+02   0.3187909E-01   0.3299824E-01   0.3232528E-01
  0.6150000E+02   0.3303885E-01   0.3414851E-01   0.3348589E-01
  0.6250000E+02   0.3420156E-01   0.3529887E-01   0.3464832E-01
  0.6350000E+02   0.3536545E-01   0.3644755E-01   0.3581079E-01
  0.6450000E+02   0.3652876E-01   0.3759280E-01   0.3697150E-01
  0.6550000E+02   0.3768974E-01   0.3873287E-01   0.3812870E-01
  0.6650000E+02   0.3884665E-01   0.3986605E-01   0.3928063E-01
  0.6750000E+02   0.3999777E-01   0.4099066E-01   0.4042557E-01
  0.6850000E+02   0.4114141E-01   0.4210505E-01   0.4156182E-01
  0.6950000E+02   0.4227589E-01   0.4320760E-01   0.4268772E-01
  0.7050000E+02   0.4339958E-01   0.4429676E-01   0.4380166E-01
  0.7150000E+02   0.4451091E-01   0.4537101E-01   0.4490204E-01
  0.7250000E+02   0.4560831E-01   0.4642888E-01   0.4598735E-01
  0.7350000E+02   0.4669029E-01   0.4746898E-01   0.4705611E-01
  0.7450000E+02   0.4775540E-01   0.4848994E-01   0.4810690E-01
