             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00  -0.8978676E-06  -0.3409466E-06  -0.4131431E-06
  0.1500000E+01  -0.8615996E-06  -0.3368761E-06  -0.4053437E-06
  0.2500000E+01  -0.8270015E-06  -0.3332520E-06  -0.3977401E-06
  0.3500000E+01  -0.7939924E-06  -0.3299868E-06  -0.3903275E-06
  0.4500000E+01  -0.7624952E-06  -0.3270097E-06  -0.3831013E-06
  0.5500000E+01  -0.7324368E-06  -0.3242631E-06  -0.3760567E-06
  0.6500000E+01  -0.7037473E-06  -0.3217003E-06  -0.3691892E-06
  0.7500000E+01  -0.6763604E-06  -0.3192841E-06  -0.3624945E-06
  0.8500000E+01  -0.6502129E-06  -0.3169845E-06  -0.3559680E-06
  0.9500000E+01  -0.6252449E-06  -0.3147775E-06  -0.3496055E-06
  0.1050000E+02  -0.6013992E-06  -0.3126446E-06  -0.3434027E-06
  0.1150000E+02  -0.5786215E-06  -0.3105710E-06  -0.3373557E-06
  0.1250000E+02  -0.5568604E-06  -0.3085456E-06  -0.3314603E-06
  0.1350000E+02  -0.5360667E-06  -0.3065599E-06  -0.3257126E-06
  0.1450000E+02  -0.5161939E-06  -0.3046076E-06  -0.3201087E-06
  0.1550000E+02  -0.4971977E-06  -0.3026842E-06  -0.3146449E-06
  0.1650000E+02  -0.4790361E-06  -0.3007867E-06  -0.3093175E-06
  0.1750000E+02  -0.4616690E-06  -0.2989131E-06  -0.3041229E-06
  0.1850000E+02  -0.4450584E-06  -0.2970622E-06  -0.2990576E-06
  0.1950000E+02  -0.4291684E-06  -0.2941182E-06  -0.2941182E-06
  0.2050000E+02  -0.4139645E-06  -0.2893014E-06  -0.2893014E-06
  0.2150000E+02  -0.3994142E-06  -0.2846038E-06  -0.2846038E-06
  0.2250000E+02  -0.3854867E-06  -0.2800224E-06  -0.2800224E-06
  0.2350000E+02  -0.3721524E-06  -0.2755541E-06  -0.2755541E-06
  0.2450000E+02  -0.3593834E-06  -0.2711957E-06  -0.2711957E-06
  0.2550000E+02  -0.3471532E-06  -0.2669445E-06  -0.2669445E-06
  0.2650000E+02  -0.3354366E-06  -0.2627976E-06  -0.2627976E-06
  0.2750000E+02  -0.3242095E-06  -0.2587521E-06  -0.2587521E-06
  0.2850000E+02  -0.3134493E-06  -0.2548054E-06  -0.2548054E-06
  0.2950000E+02  -0.3031343E-06  -0.2509548E-06  -0.2509548E-06
  0.3050000E+02  -0.2932439E-06  -0.2471978E-06  -0.2471978E-06
  0.3150000E+02  -0.2837585E-06  -0.2435319E-06  -0.2435319E-06
  0.3250000E+02  -0.2746596E-06  -0.2399547E-06  -0.2399547E-06
  0.3350000E+02  -0.2721770E-06  -0.2364638E-06  -0.2364638E-06
  0.3450000E+02  -0.2707292E-06  -0.2330569E-06  -0.2330569E-06
  0.3550000E+02  -0.2693085E-06  -0.2297318E-06  -0.2297318E-06
  0.3650000E+02  -0.2679150E-06  -0.2264863E-06  -0.2264863E-06
  0.3750000E+02  -0.2665481E-06  -0.2233184E-06  -0.2233184E-06
  0.3850000E+02  -0.2652077E-06  -0.2202259E-06  -0.2202259E-06
  0.3950000E+02  -0.2638933E-06  -0.2172069E-06  -0.2172069E-06
  0.4050000E+02  -0.2626046E-06  -0.2138325E-06  -0.2142594E-06
  0.4150000E+02  -0.2613410E-06  -0.2075122E-06  -0.2113816E-06
  0.4250000E+02  -0.2601021E-06  -0.2014359E-06  -0.2085717E-06
  0.4350000E+02  -0.2588874E-06  -0.1955929E-06  -0.2058277E-06
  0.4450000E+02  -0.2576965E-06  -0.1899730E-06  -0.2031482E-06
  0.4550000E+02  -0.2565288E-06  -0.1845665E-06  -0.2005313E-06
  0.4650000E+02  -0.2553838E-06  -0.1793640E-06  -0.1979754E-06
  0.4750000E+02  -0.2542610E-06  -0.1743569E-06  -0.1954789E-06
  0.4850000E+02  -0.2531600E-06  -0.1695367E-06  -0.1930404E-06
  0.4950000E+02  -0.2520802E-06  -0.1648954E-06  -0.1906582E-06
  0.5050000E+02  -0.2510212E-06  -0.1604253E-06  -0.1883311E-06
  0.5150000E+02  -0.2499825E-06  -0.1561193E-06  -0.1860574E-06
  0.5250000E+02  -0.2489637E-06  -0.1519704E-06  -0.1838359E-06
  0.5350000E+02  -0.2479643E-06  -0.1479719E-06  -0.1816653E-06
  0.5450000E+02  -0.2469840E-06  -0.1441177E-06  -0.1795442E-06
  0.5550000E+02  -0.2460224E-06  -0.1404017E-06  -0.1774714E-06
  0.5650000E+02  -0.2450791E-06  -0.1368182E-06  -0.1754457E-06
  0.5750000E+02  -0.2441537E-06  -0.1333616E-06  -0.1734659E-06
  0.5850000E+02  -0.2432459E-06  -0.1300269E-06  -0.1715307E-06
  0.5950000E+02  -0.2423555E-06  -0.1268091E-06  -0.1696392E-06
  0.6050000E+02  -0.2414820E-06  -0.1237033E-06  -0.1677902E-06
  0.6150000E+02  -0.2406252E-06  -0.1207050E-06  -0.1659826E-06
  0.6250000E+02  -0.2397849E-06  -0.1178100E-06  -0.1642155E-06
  0.6350000E+02  -0.2389608E-06  -0.1150141E-06  -0.1624877E-06
  0.6450000E+02  -0.2381527E-06  -0.1123134E-06  -0.1607985E-06
  0.6550000E+02  -0.2373603E-06  -0.1097040E-06  -0.1591467E-06
  0.6650000E+02  -0.2365834E-06  -0.1071825E-06  -0.1575315E-06
  0.6750000E+02  -0.2358219E-06  -0.1047452E-06  -0.1559521E-06
  0.6850000E+02  -0.2350754E-06  -0.1023891E-06  -0.1544074E-06
  0.6950000E+02  -0.2343439E-06  -0.1001108E-06  -0.1528968E-06
  0.7050000E+02  -0.2336272E-06  -0.9790738E-07  -0.1514193E-06
  0.7150000E+02  -0.2329250E-06  -0.9577601E-07  -0.1499741E-06
  0.7250000E+02  -0.2322373E-06  -0.9371389E-07  -0.1485606E-06
  0.7350000E+02  -0.2315638E-06  -0.9171841E-07  -0.1471779E-06
  0.7450000E+02  -0.2309045E-06  -0.8978703E-07  -0.1458254E-06
  0.7550000E+02  -0.2302592E-06  -0.8791735E-07  -0.1445022E-06
  0.7650000E+02  -0.2296276E-06  -0.8610706E-07  -0.1432077E-06
  0.7750000E+02  -0.2290098E-06  -0.8435394E-07  -0.1419413E-06
  0.7850000E+02  -0.2284055E-06  -0.8265588E-07  -0.1407022E-06
  0.7950000E+02  -0.2278146E-06  -0.8101084E-07  -0.1394899E-06
  0.8050000E+02  -0.2272369E-06  -0.7941689E-07  -0.1383037E-06
  0.8150000E+02  -0.2266724E-06  -0.7787217E-07  -0.1371430E-06
  0.8250000E+02  -0.2261209E-06  -0.7637488E-07  -0.1360073E-06
  0.8350000E+02  -0.2255823E-06  -0.7492332E-07  -0.1348959E-06
  0.8450000E+02  -0.2250564E-06  -0.7351584E-07  -0.1338083E-06
  0.8550000E+02  -0.2245431E-06  -0.7215088E-07  -0.1327440E-06
  0.8650000E+02  -0.2240422E-06  -0.7082693E-07  -0.1317025E-06
  0.8750000E+02  -0.2235537E-06  -0.6954253E-07  -0.1306831E-06
  0.8850000E+02  -0.2230774E-06  -0.6829630E-07  -0.1296856E-06
  0.8950000E+02  -0.2226131E-06  -0.6708691E-07  -0.1287092E-06
  0.9050000E+02  -0.2221607E-06  -0.6591308E-07  -0.1277537E-06
  0.9150000E+02  -0.2217202E-06  -0.6477357E-07  -0.1268184E-06
  0.9250000E+02  -0.2212913E-06  -0.6366722E-07  -0.1259031E-06
  0.9350000E+02  -0.2208739E-06  -0.6259288E-07  -0.1250071E-06
  0.9450000E+02  -0.2204679E-06  -0.6154948E-07  -0.1241302E-06
  0.9550000E+02  -0.2200731E-06  -0.6053596E-07  -0.1232719E-06
  0.9650000E+02  -0.2196895E-06  -0.5955132E-07  -0.1224319E-06
  0.9750000E+02  -0.2193168E-06  -0.5859460E-07  -0.1216096E-06
  0.9850000E+02  -0.2189549E-06  -0.5766486E-07  -0.1208047E-06
  0.9950000E+02  -0.2186037E-06  -0.5676123E-07  -0.1200170E-06
  0.1005000E+03  -0.2182631E-06  -0.5588284E-07  -0.1192459E-06
  0.1015000E+03  -0.2179329E-06  -0.5502886E-07  -0.1184912E-06
  0.1025000E+03  -0.2176130E-06  -0.5419850E-07  -0.1177525E-06
  0.1035000E+03  -0.2173032E-06  -0.5339100E-07  -0.1170294E-06
  0.1045000E+03  -0.2170035E-06  -0.5260562E-07  -0.1163217E-06
  0.1055000E+03  -0.2167136E-06  -0.5184166E-07  -0.1156291E-06
  0.1065000E+03  -0.2164335E-06  -0.5109844E-07  -0.1149511E-06
  0.1075000E+03  -0.2161630E-06  -0.5037530E-07  -0.1142876E-06
  0.1085000E+03  -0.2159019E-06  -0.4967161E-07  -0.1136382E-06
  0.1095000E+03  -0.2156502E-06  -0.4898676E-07  -0.1130027E-06
  0.1105000E+03  -0.2154078E-06  -0.4832017E-07  -0.1123808E-06
  0.1115000E+03  -0.2151744E-06  -0.4767128E-07  -0.1117721E-06
  0.1125000E+03  -0.2149500E-06  -0.4703953E-07  -0.1111764E-06
  0.1135000E+03  -0.2147344E-06  -0.4642442E-07  -0.1105936E-06
  0.1145000E+03  -0.2145276E-06  -0.4582542E-07  -0.1100232E-06
  0.1155000E+03  -0.2143294E-06  -0.4524206E-07  -0.1094651E-06
  0.1165000E+03  -0.2141397E-06  -0.4467387E-07  -0.1089191E-06
  0.1175000E+03  -0.2139583E-06  -0.4412038E-07  -0.1083849E-06
  0.1185000E+03  -0.2137852E-06  -0.4358118E-07  -0.1078622E-06
  0.1195000E+03  -0.2136202E-06  -0.4305583E-07  -0.1073509E-06
  0.1205000E+03  -0.2134633E-06  -0.4254393E-07  -0.1068507E-06
  0.1215000E+03  -0.2133143E-06  -0.4204509E-07  -0.1063615E-06
  0.1225000E+03  -0.2131731E-06  -0.4155892E-07  -0.1058829E-06
  0.1235000E+03  -0.2130397E-06  -0.4108507E-07  -0.1054149E-06
  0.1245000E+03  -0.2129138E-06  -0.4062318E-07  -0.1049572E-06
  0.1255000E+03  -0.2127955E-06  -0.4017291E-07  -0.1045096E-06
  0.1265000E+03  -0.2126845E-06  -0.3973393E-07  -0.1040720E-06
  0.1275000E+03  -0.2125809E-06  -0.3930592E-07  -0.1036441E-06
  0.1285000E+03  -0.2124846E-06  -0.3888858E-07  -0.1032258E-06
  0.1295000E+03  -0.2123954E-06  -0.3848161E-07  -0.1028169E-06
  0.1305000E+03  -0.2123132E-06  -0.3808471E-07  -0.1024172E-06
  0.1315000E+03  -0.2122380E-06  -0.3769763E-07  -0.1020267E-06
  0.1325000E+03  -0.2121696E-06  -0.3732008E-07  -0.1016450E-06
  0.1335000E+03  -0.2121081E-06  -0.3695180E-07  -0.1012720E-06
  0.1345000E+03  -0.2120533E-06  -0.3659255E-07  -0.1009077E-06
  0.1355000E+03  -0.2120051E-06  -0.3624209E-07  -0.1005518E-06
  0.1365000E+03  -0.2119634E-06  -0.3590018E-07  -0.1002042E-06
  0.1375000E+03  -0.2119283E-06  -0.3556659E-07  -0.9986473E-07
  0.1385000E+03  -0.2118996E-06  -0.3524110E-07  -0.9953328E-07
  0.1395000E+03  -0.2118772E-06  -0.3492351E-07  -0.9920971E-07
  0.1405000E+03  -0.2118611E-06  -0.3461360E-07  -0.9889387E-07
  0.1415000E+03  -0.2118512E-06  -0.3431117E-07  -0.9858565E-07
  0.1425000E+03  -0.2118474E-06  -0.3401605E-07  -0.9828489E-07
  0.1435000E+03  -0.2118497E-06  -0.3372802E-07  -0.9799150E-07
  0.1445000E+03  -0.2118580E-06  -0.3344693E-07  -0.9770533E-07
  0.1455000E+03  -0.2118723E-06  -0.3317259E-07  -0.9742627E-07
  0.1465000E+03  -0.2118925E-06  -0.3290483E-07  -0.9715420E-07
  0.1475000E+03  -0.2119185E-06  -0.3264348E-07  -0.9688902E-07
  0.1485000E+03  -0.2119503E-06  -0.3238840E-07  -0.9663059E-07
  0.1495000E+03  -0.2119878E-06  -0.3213942E-07  -0.9637883E-07
  0.1505000E+03  -0.2120309E-06  -0.3189639E-07  -0.9613361E-07
  0.1515000E+03  -0.2120797E-06  -0.3165918E-07  -0.9589484E-07
  0.1525000E+03  -0.2121341E-06  -0.3142763E-07  -0.9566241E-07
  0.1535000E+03  -0.2121939E-06  -0.3120162E-07  -0.9543622E-07
  0.1545000E+03  -0.2122593E-06  -0.3098101E-07  -0.9521617E-07
  0.1555000E+03  -0.2123300E-06  -0.3076567E-07  -0.9500218E-07
  0.1565000E+03  -0.2124061E-06  -0.3055548E-07  -0.9479413E-07
  0.1575000E+03  -0.2124876E-06  -0.3035031E-07  -0.9459195E-07
  0.1585000E+03  -0.2125743E-06  -0.3015006E-07  -0.9439554E-07
  0.1595000E+03  -0.2126662E-06  -0.2995461E-07  -0.9420481E-07
  0.1605000E+03  -0.2127633E-06  -0.2976384E-07  -0.9401968E-07
  0.1615000E+03  -0.2128656E-06  -0.2957765E-07  -0.9384006E-07
  0.1625000E+03  -0.2129730E-06  -0.2939594E-07  -0.9366587E-07
  0.1635000E+03  -0.2130854E-06  -0.2921860E-07  -0.9349704E-07
  0.1645000E+03  -0.2132029E-06  -0.2904554E-07  -0.9333347E-07
  0.1655000E+03  -0.2133253E-06  -0.2887667E-07  -0.9317510E-07
  0.1665000E+03  -0.2134527E-06  -0.2871188E-07  -0.9302184E-07
  0.1675000E+03  -0.2135849E-06  -0.2855109E-07  -0.9287363E-07
  0.1685000E+03  -0.2137220E-06  -0.2839422E-07  -0.9273039E-07
  0.1695000E+03  -0.2138640E-06  -0.2824117E-07  -0.9259205E-07
  0.1705000E+03  -0.2140107E-06  -0.2809187E-07  -0.9245854E-07
  0.1715000E+03  -0.2141622E-06  -0.2794624E-07  -0.9232979E-07
  0.1725000E+03  -0.2143183E-06  -0.2780420E-07  -0.9220573E-07
  0.1735000E+03  -0.2144792E-06  -0.2766566E-07  -0.9208631E-07
  0.1745000E+03  -0.2146446E-06  -0.2753057E-07  -0.9197144E-07
  0.1755000E+03  -0.2148147E-06  -0.2739884E-07  -0.9186108E-07
  0.1765000E+03  -0.2149893E-06  -0.2727041E-07  -0.9175516E-07
  0.1775000E+03  -0.2151685E-06  -0.2714521E-07  -0.9165362E-07
  0.1785000E+03  -0.2153521E-06  -0.2702318E-07  -0.9155640E-07
  0.1795000E+03  -0.2155402E-06  -0.2690425E-07  -0.9146344E-07
  0.1805000E+03  -0.2157327E-06  -0.2678835E-07  -0.9137469E-07
  0.1815000E+03  -0.2159296E-06  -0.2667544E-07  -0.9129009E-07
  0.1825000E+03  -0.2161309E-06  -0.2656544E-07  -0.9120958E-07
  0.1835000E+03  -0.2163365E-06  -0.2645831E-07  -0.9113311E-07
  0.1845000E+03  -0.2165463E-06  -0.2635398E-07  -0.9106063E-07
  0.1855000E+03  -0.2167604E-06  -0.2625240E-07  -0.9099209E-07
  0.1865000E+03  -0.2169787E-06  -0.2615352E-07  -0.9092744E-07
  0.1875000E+03  -0.2172012E-06  -0.2605729E-07  -0.9086662E-07
  0.1885000E+03  -0.2174279E-06  -0.2596365E-07  -0.9080959E-07
  0.1895000E+03  -0.2176587E-06  -0.2587257E-07  -0.9075630E-07
  0.1905000E+03  -0.2178935E-06  -0.2578398E-07  -0.9070670E-07
  0.1915000E+03  -0.2181324E-06  -0.2569785E-07  -0.9066075E-07
  0.1925000E+03  -0.2183753E-06  -0.2561413E-07  -0.9061841E-07
  0.1935000E+03  -0.2186223E-06  -0.2553277E-07  -0.9057962E-07
