             #w        R(w)_min        R(w)_max        R(w)_avg
  0.5000000E+00   0.7328870E-05   0.1165600E-04   0.7533567E-05
  0.1500000E+01   0.8278060E-05   0.1270220E-04   0.8449698E-05
  0.2500000E+01   0.9328172E-05   0.1383464E-04   0.9458439E-05
  0.3500000E+01   0.1048689E-04   0.1505927E-04   0.1056676E-04
  0.4500000E+01   0.1176215E-04   0.1638227E-04   0.1178191E-04
  0.5500000E+01   0.1311136E-04   0.1781004E-04   0.1311136E-04
  0.6500000E+01   0.1456284E-04   0.1934917E-04   0.1456284E-04
  0.7500000E+01   0.1614425E-04   0.2100641E-04   0.1614425E-04
  0.8500000E+01   0.1786372E-04   0.2278871E-04   0.1786372E-04
  0.9500000E+01   0.1972951E-04   0.2470315E-04   0.1972951E-04
  0.1050000E+02   0.2175000E-04   0.2675693E-04   0.2175000E-04
  0.1150000E+02   0.2393371E-04   0.2895735E-04   0.2393371E-04
  0.1250000E+02   0.2628919E-04   0.3131179E-04   0.2628919E-04
  0.1350000E+02   0.2882504E-04   0.3382766E-04   0.2882504E-04
  0.1450000E+02   0.3154984E-04   0.3651241E-04   0.3154984E-04
  0.1550000E+02   0.3447215E-04   0.3937346E-04   0.3447215E-04
  0.1650000E+02   0.3760044E-04   0.4241819E-04   0.3760044E-04
  0.1750000E+02   0.4094304E-04   0.4565392E-04   0.4094304E-04
  0.1850000E+02   0.4450812E-04   0.4908784E-04   0.4450812E-04
  0.1950000E+02   0.4830368E-04   0.5272700E-04   0.4830368E-04
  0.2050000E+02   0.5233741E-04   0.5657829E-04   0.5233741E-04
  0.2150000E+02   0.5661677E-04   0.6064838E-04   0.5661677E-04
  0.2250000E+02   0.6114884E-04   0.6494370E-04   0.6114884E-04
  0.2350000E+02   0.6594036E-04   0.6956728E-04   0.6594036E-04
  0.2450000E+02   0.7099762E-04   0.7495814E-04   0.7099762E-04
  0.2550000E+02   0.7632649E-04   0.8063247E-04   0.7632649E-04
  0.2650000E+02   0.8193233E-04   0.8659474E-04   0.8193233E-04
  0.2750000E+02   0.8781999E-04   0.9284882E-04   0.8781999E-04
  0.2850000E+02   0.9399372E-04   0.9939792E-04   0.9399372E-04
  0.2950000E+02   0.1004572E-03   0.1062446E-03   0.1004572E-03
  0.3050000E+02   0.1072136E-03   0.1133905E-03   0.1072136E-03
  0.3150000E+02   0.1142651E-03   0.1208369E-03   0.1142651E-03
  0.3250000E+02   0.1214625E-03   0.1285841E-03   0.1216137E-03
  0.3350000E+02   0.1285594E-03   0.1366315E-03   0.1292603E-03
  0.3450000E+02   0.1359288E-03   0.1449780E-03   0.1372053E-03
  0.3550000E+02   0.1435715E-03   0.1536216E-03   0.1454482E-03
  0.3650000E+02   0.1514876E-03   0.1625595E-03   0.1539880E-03
  0.3750000E+02   0.1596767E-03   0.1717881E-03   0.1628228E-03
  0.3850000E+02   0.1681377E-03   0.1813030E-03   0.1719499E-03
  0.3950000E+02   0.1768689E-03   0.1910993E-03   0.1813661E-03
  0.4050000E+02   0.1858681E-03   0.2011709E-03   0.1910672E-03
  0.4150000E+02   0.1951324E-03   0.2115112E-03   0.2010484E-03
  0.4250000E+02   0.2046584E-03   0.2221130E-03   0.2113040E-03
  0.4350000E+02   0.2144419E-03   0.2329682E-03   0.2218278E-03
  0.4450000E+02   0.2244784E-03   0.2440680E-03   0.2326128E-03
  0.4550000E+02   0.2347625E-03   0.2554031E-03   0.2436513E-03
  0.4650000E+02   0.2452884E-03   0.2669636E-03   0.2549350E-03
  0.4750000E+02   0.2560499E-03   0.2787388E-03   0.2664549E-03
  0.4850000E+02   0.2670398E-03   0.2907177E-03   0.2782014E-03
  0.4950000E+02   0.2782508E-03   0.3028886E-03   0.2901643E-03
  0.5050000E+02   0.2896748E-03   0.3152395E-03   0.3023329E-03
  0.5150000E+02   0.3013033E-03   0.3277578E-03   0.3146959E-03
  0.5250000E+02   0.3131274E-03   0.3404306E-03   0.3272417E-03
  0.5350000E+02   0.3251377E-03   0.3532448E-03   0.3399581E-03
  0.5450000E+02   0.3373242E-03   0.3661867E-03   0.3528324E-03
  0.5550000E+02   0.3496768E-03   0.3792425E-03   0.3658517E-03
  0.5650000E+02   0.3621847E-03   0.3923981E-03   0.3790027E-03
  0.5750000E+02   0.3748369E-03   0.4056394E-03   0.3922719E-03
  0.5850000E+02   0.3876221E-03   0.4189521E-03   0.4056454E-03
  0.5950000E+02   0.4005286E-03   0.4323216E-03   0.4191092E-03
  0.6050000E+02   0.4135445E-03   0.4457335E-03   0.4326490E-03
  0.6150000E+02   0.4266577E-03   0.4591734E-03   0.4462506E-03
  0.6250000E+02   0.4398557E-03   0.4726267E-03   0.4598994E-03
  0.6350000E+02   0.4531261E-03   0.4860791E-03   0.4735810E-03
  0.6450000E+02   0.4664560E-03   0.4995162E-03   0.4872809E-03
  0.6550000E+02   0.4798326E-03   0.5129241E-03   0.5009846E-03
  0.6650000E+02   0.4932430E-03   0.5262886E-03   0.5146778E-03
  0.6750000E+02   0.5066741E-03   0.5395961E-03   0.5283461E-03
  0.6850000E+02   0.5201131E-03   0.5528330E-03   0.5419754E-03
  0.6950000E+02   0.5335467E-03   0.5659861E-03   0.5555516E-03
  0.7050000E+02   0.5469621E-03   0.5790424E-03   0.5690610E-03
  0.7150000E+02   0.5603462E-03   0.5919894E-03   0.5824900E-03
  0.7250000E+02   0.5736862E-03   0.6048147E-03   0.5958253E-03
  0.7350000E+02   0.5869693E-03   0.6175064E-03   0.6090538E-03
  0.7450000E+02   0.6001830E-03   0.6300531E-03   0.6221630E-03
  0.7550000E+02   0.6133147E-03   0.6424436E-03   0.6351404E-03
  0.7650000E+02   0.6263523E-03   0.6546671E-03   0.6479739E-03
